date,b_list,c_list,d_list,e_list,g_list,h_list
2021/12/9 15:29,1959,239121,-976,5892,-2443,2936
2021/12/9 15:29,1963,240100,-978,5904,-2448,2942
2021/12/9 15:29,1967,241081,-980,5916,-2453,2948
2021/12/9 15:29,1971,242064,-982,5928,-2458,2954
2021/12/9 15:29,1975,243049,-984,5940,-2463,2960
2021/12/9 15:29,1979,244036,-986,5952,-2468,2966
2021/12/9 15:29,1983,245025,-988,5964,-2473,2972
2021/12/9 15:29,1987,246016,-990,5976,-2478,2978
2021/12/9 15:29,1991,247009,-992,5988,-2483,2984
2021/12/9 15:29,1995,248004,-994,6000,-2488,2990
2021/12/9 15:29,1999,249001,-996,6012,-2493,2996
2021/12/9 15:29,2003,250000,-998,6024,-2498,3002
2021/12/9 15:29,2007,251001,-1000,6036,-2503,3008
2021/12/9 15:29,2011,252004,-1002,6048,-2508,3014
2021/12/9 15:29,2015,253009,-1004,6060,-2513,3020
2021/12/9 15:29,2019,254016,-1006,6072,-2518,3026
2021/12/9 15:29,2023,255025,-1008,6084,-2523,3032
2021/12/9 15:29,2027,256036,-1010,6096,-2528,3038
2021/12/9 15:29,2031,257049,-1012,6108,-2533,3044
2021/12/9 15:29,2035,258064,-1014,6120,-2538,3050
2021/12/9 15:29,2039,259081,-1016,6132,-2543,3056
2021/12/9 15:29,2043,260100,-1018,6144,-2548,3062
2021/12/9 15:29,2047,261121,-1020,6156,-2553,3068
2021/12/9 15:29,2051,262144,-1022,6168,-2558,3074
2021/12/9 15:29,2055,263169,-1024,6180,-2563,3080
2021/12/9 15:29,2059,264196,-1026,6192,-2568,3086
2021/12/9 15:29,2063,265225,-1028,6204,-2573,3092
2021/12/9 15:29,2067,266256,-1030,6216,-2578,3098
2021/12/9 15:29,2071,267289,-1032,6228,-2583,3104
2021/12/9 15:29,2075,268324,-1034,6240,-2588,3110
2021/12/9 15:29,2079,269361,-1036,6252,-2593,3116
2021/12/9 15:29,2083,270400,-1038,6264,-2598,3122
2021/12/9 15:29,2087,271441,-1040,6276,-2603,3128
2021/12/9 15:29,2091,272484,-1042,6288,-2608,3134
2021/12/9 15:29,2095,273529,-1044,6300,-2613,3140
2021/12/9 15:29,2099,274576,-1046,6312,-2618,3146
2021/12/9 15:29,2103,275625,-1048,6324,-2623,3152
2021/12/9 15:29,2107,276676,-1050,6336,-2628,3158
2021/12/9 15:29,2111,277729,-1052,6348,-2633,3164
2021/12/9 15:29,2115,278784,-1054,6360,-2638,3170
2021/12/9 15:29,2119,279841,-1056,6372,-2643,3176
2021/12/9 15:29,2123,280900,-1058,6384,-2648,3182
2021/12/9 15:29,2127,281961,-1060,6396,-2653,3188
2021/12/9 15:29,2131,283024,-1062,6408,-2658,3194
2021/12/9 15:29,2135,284089,-1064,6420,-2663,3200
2021/12/9 15:29,2139,285156,-1066,6432,-2668,3206
2021/12/9 15:29,2143,286225,-1068,6444,-2673,3212
2021/12/9 15:29,2147,287296,-1070,6456,-2678,3218
2021/12/9 15:29,2151,288369,-1072,6468,-2683,3224
2021/12/9 15:29,2155,289444,-1074,6480,-2688,3230
2021/12/9 15:29,2159,290521,-1076,6492,-2693,3236
2021/12/9 15:29,2163,291600,-1078,6504,-2698,3242
2021/12/9 15:29,2167,292681,-1080,6516,-2703,3248
2021/12/9 15:29,2171,293764,-1082,6528,-2708,3254
2021/12/9 15:29,2175,294849,-1084,6540,-2713,3260
2021/12/9 15:29,2179,295936,-1086,6552,-2718,3266
2021/12/9 15:29,2183,297025,-1088,6564,-2723,3272
2021/12/9 15:29,2187,298116,-1090,6576,-2728,3278
2021/12/9 15:29,2191,299209,-1092,6588,-2733,3284
2021/12/9 15:29,2195,300304,-1094,6600,-2738,3290
2021/12/9 15:29,2199,301401,-1096,6612,-2743,3296
2021/12/9 15:29,2203,302500,-1098,6624,-2748,3302
2021/12/9 15:29,2207,303601,-1100,6636,-2753,3308
2021/12/9 15:29,2211,304704,-1102,6648,-2758,3314
2021/12/9 15:29,2215,305809,-1104,6660,-2763,3320
2021/12/9 15:29,2219,306916,-1106,6672,-2768,3326
2021/12/9 15:29,2223,308025,-1108,6684,-2773,3332
2021/12/9 15:29,2227,309136,-1110,6696,-2778,3338
2021/12/9 15:29,2231,310249,-1112,6708,-2783,3344
2021/12/9 15:29,2235,311364,-1114,6720,-2788,3350
2021/12/9 15:29,2239,312481,-1116,6732,-2793,3356
2021/12/9 15:29,2243,313600,-1118,6744,-2798,3362
2021/12/9 15:29,2247,314721,-1120,6756,-2803,3368
2021/12/9 15:29,2251,315844,-1122,6768,-2808,3374
2021/12/9 15:29,2255,316969,-1124,6780,-2813,3380
2021/12/9 15:29,2259,318096,-1126,6792,-2818,3386
2021/12/9 15:29,2263,319225,-1128,6804,-2823,3392
2021/12/9 15:29,2267,320356,-1130,6816,-2828,3398
2021/12/9 15:29,2271,321489,-1132,6828,-2833,3404
2021/12/9 15:29,2275,322624,-1134,6840,-2838,3410
2021/12/9 15:29,2279,323761,-1136,6852,-2843,3416
2021/12/9 15:29,2283,324900,-1138,6864,-2848,3422
2021/12/9 15:29,2287,326041,-1140,6876,-2853,3428
2021/12/9 15:29,2291,327184,-1142,6888,-2858,3434
2021/12/9 15:29,2295,328329,-1144,6900,-2863,3440
2021/12/9 15:29,2299,329476,-1146,6912,-2868,3446
2021/12/9 15:29,2303,330625,-1148,6924,-2873,3452
2021/12/9 15:29,2307,331776,-1150,6936,-2878,3458
2021/12/9 15:29,2311,332929,-1152,6948,-2883,3464
2021/12/9 15:29,2315,334084,-1154,6960,-2888,3470
2021/12/9 15:29,2319,335241,-1156,6972,-2893,3476
2021/12/9 15:29,2323,336400,-1158,6984,-2898,3482
2021/12/9 15:29,2327,337561,-1160,6996,-2903,3488
2021/12/9 15:29,2331,338724,-1162,7008,-2908,3494
2021/12/9 15:29,2335,339889,-1164,7020,-2913,3500
2021/12/9 15:29,2339,341056,-1166,7032,-2918,3506
2021/12/9 15:29,2343,342225,-1168,7044,-2923,3512
2021/12/9 15:29,2347,343396,-1170,7056,-2928,3518
2021/12/9 15:29,2351,344569,-1172,7068,-2933,3524
2021/12/9 15:29,2355,345744,-1174,7080,-2938,3530
2021/12/9 15:29,2359,346921,-1176,7092,-2943,3536
2021/12/9 15:29,2363,348100,-1178,7104,-2948,3542
2021/12/9 15:29,2367,349281,-1180,7116,-2953,3548
2021/12/9 15:29,2371,350464,-1182,7128,-2958,3554
2021/12/9 15:29,2375,351649,-1184,7140,-2963,3560
2021/12/9 15:29,2379,352836,-1186,7152,-2968,3566
2021/12/9 15:29,2383,354025,-1188,7164,-2973,3572
2021/12/9 15:29,2387,355216,-1190,7176,-2978,3578
2021/12/9 15:29,2391,356409,-1192,7188,-2983,3584
2021/12/9 15:29,2395,357604,-1194,7200,-2988,3590
2021/12/9 15:29,2399,358801,-1196,7212,-2993,3596
2021/12/9 15:29,2403,360000,-1198,7224,-2998,3602
2021/12/9 15:29,2407,361201,-1200,7236,-3003,3608
2021/12/9 15:29,2411,362404,-1202,7248,-3008,3614
2021/12/9 15:29,2415,363609,-1204,7260,-3013,3620
2021/12/9 15:29,2419,364816,-1206,7272,-3018,3626
2021/12/9 15:29,2423,366025,-1208,7284,-3023,3632
2021/12/9 15:29,2427,367236,-1210,7296,-3028,3638
2021/12/9 15:29,2431,368449,-1212,7308,-3033,3644
2021/12/9 15:29,2435,369664,-1214,7320,-3038,3650
2021/12/9 15:29,2439,370881,-1216,7332,-3043,3656
2021/12/9 15:29,2443,372100,-1218,7344,-3048,3662
2021/12/9 15:29,2447,373321,-1220,7356,-3053,3668
2021/12/9 15:29,2451,374544,-1222,7368,-3058,3674
2021/12/9 15:29,2455,375769,-1224,7380,-3063,3680
2021/12/9 15:29,2459,376996,-1226,7392,-3068,3686
2021/12/9 15:29,2463,378225,-1228,7404,-3073,3692
2021/12/9 15:29,2467,379456,-1230,7416,-3078,3698
2021/12/9 15:29,2471,380689,-1232,7428,-3083,3704
2021/12/9 15:29,2475,381924,-1234,7440,-3088,3710
2021/12/9 15:29,2479,383161,-1236,7452,-3093,3716
2021/12/9 15:29,2483,384400,-1238,7464,-3098,3722
2021/12/9 15:29,2487,385641,-1240,7476,-3103,3728
2021/12/9 15:29,2491,386884,-1242,7488,-3108,3734
2021/12/9 15:29,2495,388129,-1244,7500,-3113,3740
2021/12/9 15:29,2499,389376,-1246,7512,-3118,3746
2021/12/9 15:29,2503,390625,-1248,7524,-3123,3752
2021/12/9 15:29,2507,391876,-1250,7536,-3128,3758
2021/12/9 15:29,2511,393129,-1252,7548,-3133,3764
2021/12/9 15:29,2515,394384,-1254,7560,-3138,3770
2021/12/9 15:29,2519,395641,-1256,7572,-3143,3776
2021/12/9 15:29,2523,396900,-1258,7584,-3148,3782
2021/12/9 15:29,2527,398161,-1260,7596,-3153,3788
2021/12/9 15:29,2531,399424,-1262,7608,-3158,3794
2021/12/9 15:29,2535,400689,-1264,7620,-3163,3800
2021/12/9 15:29,2539,401956,-1266,7632,-3168,3806
2021/12/9 15:29,2543,403225,-1268,7644,-3173,3812
2021/12/9 15:29,2547,404496,-1270,7656,-3178,3818
2021/12/9 15:29,2551,405769,-1272,7668,-3183,3824
2021/12/9 15:29,2555,407044,-1274,7680,-3188,3830
2021/12/9 15:29,2559,408321,-1276,7692,-3193,3836
2021/12/9 15:29,2563,409600,-1278,7704,-3198,3842
2021/12/9 15:29,2567,410881,-1280,7716,-3203,3848
2021/12/9 15:29,2571,412164,-1282,7728,-3208,3854
2021/12/9 15:29,2575,413449,-1284,7740,-3213,3860
2021/12/9 15:29,2579,414736,-1286,7752,-3218,3866
2021/12/9 15:29,2583,416025,-1288,7764,-3223,3872
2021/12/9 15:29,2587,417316,-1290,7776,-3228,3878
2021/12/9 15:29,2591,418609,-1292,7788,-3233,3884
2021/12/9 15:29,2595,419904,-1294,7800,-3238,3890
2021/12/9 15:29,2599,421201,-1296,7812,-3243,3896
2021/12/9 15:29,2603,422500,-1298,7824,-3248,3902
2021/12/9 15:29,2607,423801,-1300,7836,-3253,3908
2021/12/9 15:29,2611,425104,-1302,7848,-3258,3914
2021/12/9 15:29,2615,426409,-1304,7860,-3263,3920
2021/12/9 15:29,2619,427716,-1306,7872,-3268,3926
2021/12/9 15:29,2623,429025,-1308,7884,-3273,3932
2021/12/9 15:29,2627,430336,-1310,7896,-3278,3938
2021/12/9 15:29,2631,431649,-1312,7908,-3283,3944
2021/12/9 15:29,2635,432964,-1314,7920,-3288,3950
2021/12/9 15:29,2639,434281,-1316,7932,-3293,3956
2021/12/9 15:29,2643,435600,-1318,7944,-3298,3962
2021/12/9 15:29,2647,436921,-1320,7956,-3303,3968
2021/12/9 15:29,2651,438244,-1322,7968,-3308,3974
2021/12/9 15:29,2655,439569,-1324,7980,-3313,3980
2021/12/9 15:29,2659,440896,-1326,7992,-3318,3986
2021/12/9 15:29,2663,442225,-1328,8004,-3323,3992
2021/12/9 15:29,2667,443556,-1330,8016,-3328,3998
2021/12/9 15:29,2671,444889,-1332,8028,-3333,4004
2021/12/9 15:29,2675,446224,-1334,8040,-3338,4010
2021/12/9 15:29,2679,447561,-1336,8052,-3343,4016
2021/12/9 15:29,2683,448900,-1338,8064,-3348,4022
2021/12/9 15:29,2687,450241,-1340,8076,-3353,4028
2021/12/9 15:29,2691,451584,-1342,8088,-3358,4034
2021/12/9 15:29,2695,452929,-1344,8100,-3363,4040
2021/12/9 15:29,2699,454276,-1346,8112,-3368,4046
2021/12/9 15:29,2703,455625,-1348,8124,-3373,4052
2021/12/9 15:29,2707,456976,-1350,8136,-3378,4058
2021/12/9 15:29,2711,458329,-1352,8148,-3383,4064
2021/12/9 15:29,2715,459684,-1354,8160,-3388,4070
2021/12/9 15:29,2719,461041,-1356,8172,-3393,4076
2021/12/9 15:29,2723,462400,-1358,8184,-3398,4082
2021/12/9 15:29,2727,463761,-1360,8196,-3403,4088
2021/12/9 15:29,2731,465124,-1362,8208,-3408,4094
2021/12/9 15:29,2735,466489,-1364,8220,-3413,4100
2021/12/9 15:29,2739,467856,-1366,8232,-3418,4106
2021/12/9 15:29,2743,469225,-1368,8244,-3423,4112
2021/12/9 15:29,2747,470596,-1370,8256,-3428,4118
2021/12/9 15:29,2751,471969,-1372,8268,-3433,4124
2021/12/9 15:29,2755,473344,-1374,8280,-3438,4130
2021/12/9 15:29,2759,474721,-1376,8292,-3443,4136
2021/12/9 15:29,2763,476100,-1378,8304,-3448,4142
2021/12/9 15:29,2767,477481,-1380,8316,-3453,4148
2021/12/9 15:29,2771,478864,-1382,8328,-3458,4154
2021/12/9 15:29,2775,480249,-1384,8340,-3463,4160
2021/12/9 15:29,2779,481636,-1386,8352,-3468,4166
2021/12/9 15:29,2783,483025,-1388,8364,-3473,4172
2021/12/9 15:29,2787,484416,-1390,8376,-3478,4178
2021/12/9 15:29,2791,485809,-1392,8388,-3483,4184
2021/12/9 15:29,2795,487204,-1394,8400,-3488,4190
2021/12/9 15:29,2799,488601,-1396,8412,-3493,4196
2021/12/9 15:29,2803,490000,-1398,8424,-3498,4202
2021/12/9 15:29,2807,491401,-1400,8436,-3503,4208
2021/12/9 15:29,2811,492804,-1402,8448,-3508,4214
2021/12/9 15:29,2815,494209,-1404,8460,-3513,4220
2021/12/9 15:29,2819,495616,-1406,8472,-3518,4226
2021/12/9 15:29,2823,497025,-1408,8484,-3523,4232
2021/12/9 15:29,2827,498436,-1410,8496,-3528,4238
2021/12/9 15:29,2831,499849,-1412,8508,-3533,4244
2021/12/9 15:29,2835,501264,-1414,8520,-3538,4250
2021/12/9 15:29,2839,502681,-1416,8532,-3543,4256
2021/12/9 15:29,2843,504100,-1418,8544,-3548,4262
2021/12/9 15:29,2847,505521,-1420,8556,-3553,4268
2021/12/9 15:29,2851,506944,-1422,8568,-3558,4274
2021/12/9 15:29,2855,508369,-1424,8580,-3563,4280
2021/12/9 15:29,2859,509796,-1426,8592,-3568,4286
2021/12/9 15:29,2863,511225,-1428,8604,-3573,4292
2021/12/9 15:29,2867,512656,-1430,8616,-3578,4298
2021/12/9 15:29,2871,514089,-1432,8628,-3583,4304
2021/12/9 15:29,2875,515524,-1434,8640,-3588,4310
2021/12/9 15:29,2879,516961,-1436,8652,-3593,4316
2021/12/9 15:29,2883,518400,-1438,8664,-3598,4322
2021/12/9 15:29,2887,519841,-1440,8676,-3603,4328
2021/12/9 15:29,2891,521284,-1442,8688,-3608,4334
2021/12/9 15:29,2895,522729,-1444,8700,-3613,4340
2021/12/9 15:29,2899,524176,-1446,8712,-3618,4346
2021/12/9 15:29,2903,525625,-1448,8724,-3623,4352
2021/12/9 15:29,2907,527076,-1450,8736,-3628,4358
2021/12/9 15:29,2911,528529,-1452,8748,-3633,4364
2021/12/9 15:29,2915,529984,-1454,8760,-3638,4370
2021/12/9 15:29,2919,531441,-1456,8772,-3643,4376
2021/12/9 15:29,2923,532900,-1458,8784,-3648,4382
2021/12/9 15:29,2927,534361,-1460,8796,-3653,4388
2021/12/9 15:29,2931,535824,-1462,8808,-3658,4394
2021/12/9 15:29,2935,537289,-1464,8820,-3663,4400
2021/12/9 15:29,2939,538756,-1466,8832,-3668,4406
2021/12/9 15:29,2943,540225,-1468,8844,-3673,4412
2021/12/9 15:29,2947,541696,-1470,8856,-3678,4418
2021/12/9 15:29,2951,543169,-1472,8868,-3683,4424
2021/12/9 15:29,2955,544644,-1474,8880,-3688,4430
2021/12/9 15:29,2959,546121,-1476,8892,-3693,4436
2021/12/9 15:29,2963,547600,-1478,8904,-3698,4442
2021/12/9 15:29,2967,549081,-1480,8916,-3703,4448
2021/12/9 15:29,2971,550564,-1482,8928,-3708,4454
2021/12/9 15:29,2975,552049,-1484,8940,-3713,4460
2021/12/9 15:29,2979,553536,-1486,8952,-3718,4466
2021/12/9 15:29,2983,555025,-1488,8964,-3723,4472
2021/12/9 15:29,2987,556516,-1490,8976,-3728,4478
2021/12/9 15:29,2991,558009,-1492,8988,-3733,4484
2021/12/9 15:29,2995,559504,-1494,9000,-3738,4490
2021/12/9 15:29,2999,561001,-1496,9012,-3743,4496
2021/12/9 15:29,3003,562500,-1498,9024,-3748,4502
2021/12/9 15:29,3007,564001,-1500,9036,-3753,4508
2021/12/9 15:29,3011,565504,-1502,9048,-3758,4514
2021/12/9 15:29,3015,567009,-1504,9060,-3763,4520
2021/12/9 15:29,3019,568516,-1506,9072,-3768,4526
2021/12/9 15:29,3023,570025,-1508,9084,-3773,4532
2021/12/9 15:29,3027,571536,-1510,9096,-3778,4538
2021/12/9 15:29,3031,573049,-1512,9108,-3783,4544
2021/12/9 15:29,3035,574564,-1514,9120,-3788,4550
2021/12/9 15:29,3039,576081,-1516,9132,-3793,4556
2021/12/9 15:29,3043,577600,-1518,9144,-3798,4562
2021/12/9 15:29,3047,579121,-1520,9156,-3803,4568
2021/12/9 15:29,3051,580644,-1522,9168,-3808,4574
2021/12/9 15:29,3055,582169,-1524,9180,-3813,4580
2021/12/9 15:29,3059,583696,-1526,9192,-3818,4586
2021/12/9 15:29,3063,585225,-1528,9204,-3823,4592
2021/12/9 15:29,3067,586756,-1530,9216,-3828,4598
2021/12/9 15:29,3071,588289,-1532,9228,-3833,4604
2021/12/9 15:29,3075,589824,-1534,9240,-3838,4610
2021/12/9 15:29,3079,591361,-1536,9252,-3843,4616
2021/12/9 15:29,3083,592900,-1538,9264,-3848,4622
2021/12/9 15:29,3087,594441,-1540,9276,-3853,4628
2021/12/9 15:29,3091,595984,-1542,9288,-3858,4634
2021/12/9 15:29,3095,597529,-1544,9300,-3863,4640
2021/12/9 15:29,3099,599076,-1546,9312,-3868,4646
2021/12/9 15:29,3103,600625,-1548,9324,-3873,4652
2021/12/9 15:29,3107,602176,-1550,9336,-3878,4658
2021/12/9 15:29,3111,603729,-1552,9348,-3883,4664
2021/12/9 15:29,3115,605284,-1554,9360,-3888,4670
2021/12/9 15:29,3119,606841,-1556,9372,-3893,4676
2021/12/9 15:29,3123,608400,-1558,9384,-3898,4682
2021/12/9 15:29,3127,609961,-1560,9396,-3903,4688
2021/12/9 15:29,3131,611524,-1562,9408,-3908,4694
2021/12/9 15:29,3135,613089,-1564,9420,-3913,4700
2021/12/9 15:29,3139,614656,-1566,9432,-3918,4706
2021/12/9 15:29,3143,616225,-1568,9444,-3923,4712
2021/12/9 15:29,3147,617796,-1570,9456,-3928,4718
2021/12/9 15:29,3151,619369,-1572,9468,-3933,4724
2021/12/9 15:29,3155,620944,-1574,9480,-3938,4730
2021/12/9 15:29,3159,622521,-1576,9492,-3943,4736
2021/12/9 15:29,3163,624100,-1578,9504,-3948,4742
2021/12/9 15:29,3167,625681,-1580,9516,-3953,4748
2021/12/9 15:29,3171,627264,-1582,9528,-3958,4754
2021/12/9 15:29,3175,628849,-1584,9540,-3963,4760
2021/12/9 15:29,3179,630436,-1586,9552,-3968,4766
2021/12/9 15:29,3183,632025,-1588,9564,-3973,4772
2021/12/9 15:29,3187,633616,-1590,9576,-3978,4778
2021/12/9 15:29,3191,635209,-1592,9588,-3983,4784
2021/12/9 15:29,3195,636804,-1594,9600,-3988,4790
2021/12/9 15:29,3199,638401,-1596,9612,-3993,4796
2021/12/9 15:29,3203,640000,-1598,9624,-3998,4802
2021/12/9 15:29,3207,641601,-1600,9636,-4003,4808
2021/12/9 15:29,3211,643204,-1602,9648,-4008,4814
2021/12/9 15:29,3215,644809,-1604,9660,-4013,4820
2021/12/9 15:29,3219,646416,-1606,9672,-4018,4826
2021/12/9 15:29,3223,648025,-1608,9684,-4023,4832
2021/12/9 15:29,3227,649636,-1610,9696,-4028,4838
2021/12/9 15:29,3231,651249,-1612,9708,-4033,4844
2021/12/9 15:29,3235,652864,-1614,9720,-4038,4850
2021/12/9 15:29,3239,654481,-1616,9732,-4043,4856
2021/12/9 15:29,3243,656100,-1618,9744,-4048,4862
2021/12/9 15:29,3247,657721,-1620,9756,-4053,4868
2021/12/9 15:29,3251,659344,-1622,9768,-4058,4874
2021/12/9 15:29,3255,660969,-1624,9780,-4063,4880
2021/12/9 15:29,3259,662596,-1626,9792,-4068,4886
2021/12/9 15:29,3263,664225,-1628,9804,-4073,4892
2021/12/9 15:29,3267,665856,-1630,9816,-4078,4898
2021/12/9 15:29,3271,667489,-1632,9828,-4083,4904
2021/12/9 15:29,3275,669124,-1634,9840,-4088,4910
2021/12/9 15:29,3279,670761,-1636,9852,-4093,4916
2021/12/9 15:29,3283,672400,-1638,9864,-4098,4922
2021/12/9 15:29,3287,674041,-1640,9876,-4103,4928
2021/12/9 15:29,3291,675684,-1642,9888,-4108,4934
2021/12/9 15:29,3295,677329,-1644,9900,-4113,4940
2021/12/9 15:29,3299,678976,-1646,9912,-4118,4946
2021/12/9 15:29,3303,680625,-1648,9924,-4123,4952
2021/12/9 15:29,3307,682276,-1650,9936,-4128,4958
2021/12/9 15:29,3311,683929,-1652,9948,-4133,4964
2021/12/9 15:29,3315,685584,-1654,9960,-4138,4970
2021/12/9 15:29,3319,687241,-1656,9972,-4143,4976
2021/12/9 15:29,3323,688900,-1658,9984,-4148,4982
2021/12/9 15:29,3327,690561,-1660,9996,-4153,4988
2021/12/9 15:29,3331,692224,-1662,10008,-4158,4994
2021/12/9 15:29,3335,693889,-1664,10020,-4163,5000
2021/12/9 15:29,3339,695556,-1666,10032,-4168,5006
2021/12/9 15:29,3343,697225,-1668,10044,-4173,5012
2021/12/9 15:29,3347,698896,-1670,10056,-4178,5018
2021/12/9 15:29,3351,700569,-1672,10068,-4183,5024
2021/12/9 15:29,3355,702244,-1674,10080,-4188,5030
2021/12/9 15:29,3359,703921,-1676,10092,-4193,5036
2021/12/9 15:29,3363,705600,-1678,10104,-4198,5042
2021/12/9 15:29,3367,707281,-1680,10116,-4203,5048
2021/12/9 15:29,3371,708964,-1682,10128,-4208,5054
2021/12/9 15:29,3375,710649,-1684,10140,-4213,5060
2021/12/9 15:29,3379,712336,-1686,10152,-4218,5066
2021/12/9 15:29,3383,714025,-1688,10164,-4223,5072
2021/12/9 15:29,3387,715716,-1690,10176,-4228,5078
2021/12/9 15:29,3391,717409,-1692,10188,-4233,5084
2021/12/9 15:29,3395,719104,-1694,10200,-4238,5090
2021/12/9 15:29,3399,720801,-1696,10212,-4243,5096
2021/12/9 15:29,3403,722500,-1698,10224,-4248,5102
2021/12/9 15:29,3407,724201,-1700,10236,-4253,5108
2021/12/9 15:29,3411,725904,-1702,10248,-4258,5114
2021/12/9 15:29,3415,727609,-1704,10260,-4263,5120
2021/12/9 15:29,3419,729316,-1706,10272,-4268,5126
2021/12/9 15:29,3423,731025,-1708,10284,-4273,5132
2021/12/9 15:29,3427,732736,-1710,10296,-4278,5138
2021/12/9 15:29,3431,734449,-1712,10308,-4283,5144
2021/12/9 15:29,3435,736164,-1714,10320,-4288,5150
2021/12/9 15:29,3439,737881,-1716,10332,-4293,5156
2021/12/9 15:29,3443,739600,-1718,10344,-4298,5162
2021/12/9 15:29,3447,741321,-1720,10356,-4303,5168
2021/12/9 15:29,3451,743044,-1722,10368,-4308,5174
2021/12/9 15:29,3455,744769,-1724,10380,-4313,5180
2021/12/9 15:29,3459,746496,-1726,10392,-4318,5186
2021/12/9 15:29,3463,748225,-1728,10404,-4323,5192
2021/12/9 15:29,3467,749956,-1730,10416,-4328,5198
2021/12/9 15:29,3471,751689,-1732,10428,-4333,5204
2021/12/9 15:29,3475,753424,-1734,10440,-4338,5210
2021/12/9 15:29,3479,755161,-1736,10452,-4343,5216
2021/12/9 15:29,3483,756900,-1738,10464,-4348,5222
2021/12/9 15:29,3487,758641,-1740,10476,-4353,5228
2021/12/9 15:29,3491,760384,-1742,10488,-4358,5234
2021/12/9 15:29,3495,762129,-1744,10500,-4363,5240
2021/12/9 15:29,3499,763876,-1746,10512,-4368,5246
2021/12/9 15:29,3503,765625,-1748,10524,-4373,5252
2021/12/9 15:29,3507,767376,-1750,10536,-4378,5258
2021/12/9 15:29,3511,769129,-1752,10548,-4383,5264
2021/12/9 15:29,3515,770884,-1754,10560,-4388,5270
2021/12/9 15:29,3519,772641,-1756,10572,-4393,5276
2021/12/9 15:29,3523,774400,-1758,10584,-4398,5282
2021/12/9 15:29,3527,776161,-1760,10596,-4403,5288
2021/12/9 15:29,3531,777924,-1762,10608,-4408,5294
2021/12/9 15:29,3535,779689,-1764,10620,-4413,5300
2021/12/9 15:29,3539,781456,-1766,10632,-4418,5306
2021/12/9 15:29,3543,783225,-1768,10644,-4423,5312
2021/12/9 15:29,3547,784996,-1770,10656,-4428,5318
2021/12/9 15:29,3551,786769,-1772,10668,-4433,5324
2021/12/9 15:29,3555,788544,-1774,10680,-4438,5330
2021/12/9 15:29,3559,790321,-1776,10692,-4443,5336
2021/12/9 15:29,3563,792100,-1778,10704,-4448,5342
2021/12/9 15:29,3567,793881,-1780,10716,-4453,5348
2021/12/9 15:29,3571,795664,-1782,10728,-4458,5354
2021/12/9 15:29,3575,797449,-1784,10740,-4463,5360
2021/12/9 15:29,3579,799236,-1786,10752,-4468,5366
2021/12/9 15:29,3583,801025,-1788,10764,-4473,5372
2021/12/9 15:29,3587,802816,-1790,10776,-4478,5378
2021/12/9 15:29,3591,804609,-1792,10788,-4483,5384
2021/12/9 15:29,3595,806404,-1794,10800,-4488,5390
2021/12/9 15:29,3599,808201,-1796,10812,-4493,5396
2021/12/9 15:29,3603,810000,-1798,10824,-4498,5402
2021/12/9 15:29,3607,811801,-1800,10836,-4503,5408
2021/12/9 15:29,3611,813604,-1802,10848,-4508,5414
2021/12/9 15:29,3615,815409,-1804,10860,-4513,5420
2021/12/9 15:29,3619,817216,-1806,10872,-4518,5426
2021/12/9 15:29,3623,819025,-1808,10884,-4523,5432
2021/12/9 15:29,3627,820836,-1810,10896,-4528,5438
2021/12/9 15:29,3631,822649,-1812,10908,-4533,5444
2021/12/9 15:29,3635,824464,-1814,10920,-4538,5450
2021/12/9 15:29,3639,826281,-1816,10932,-4543,5456
2021/12/9 15:29,3643,828100,-1818,10944,-4548,5462
2021/12/9 15:29,3647,829921,-1820,10956,-4553,5468
2021/12/9 15:29,3651,831744,-1822,10968,-4558,5474
2021/12/9 15:29,3655,833569,-1824,10980,-4563,5480
2021/12/9 15:29,3659,835396,-1826,10992,-4568,5486
2021/12/9 15:29,3663,837225,-1828,11004,-4573,5492
